,id,is_humor,humor_rating,humor_mechanism,humor_target
2950,tweet26951,0,1,irony,shaming
2951,tweet26952,0,1,irony,shaming
2952,tweet26953,0,1,irony,shaming
2953,tweet26954,0,1,irony,shaming
2954,tweet26955,0,1,irony,shaming
2955,tweet26956,0,1,irony,shaming
2956,tweet26957,0,1,irony,shaming
2957,tweet26958,0,1,irony,shaming
2958,tweet26959,0,1,irony,shaming
2959,tweet26960,0,1,irony,shaming
2960,tweet26961,0,1,irony,shaming
2961,tweet26962,1,1,irony,shaming
2962,tweet26963,0,1,irony,shaming
2963,tweet26964,1,1,irony,shaming
2964,tweet26965,0,1,irony,shaming
2965,tweet26966,0,1,irony,shaming
2966,tweet26967,0,1,irony,shaming
2967,tweet26968,1,1,irony,shaming
2968,tweet26969,0,1,irony,shaming
2969,tweet26970,1,1,irony,shaming
2970,tweet26971,0,1,irony,shaming
2971,tweet26972,0,1,irony,shaming
2972,tweet26973,1,1,irony,shaming
2973,tweet26974,1,1,irony,shaming
2974,tweet26975,0,1,irony,shaming
2975,tweet26976,1,1,irony,shaming
2976,tweet26977,1,1,irony,shaming
2977,tweet26978,0,1,irony,shaming
2978,tweet26979,0,1,irony,shaming
2979,tweet26980,0,1,irony,shaming
2980,tweet26981,1,1,irony,shaming
2981,tweet26982,1,1,irony,shaming
2982,tweet26983,1,1,irony,shaming
2983,tweet26984,0,1,irony,shaming
2984,tweet26985,0,1,irony,shaming
2985,tweet26986,1,1,irony,shaming
2986,tweet26987,0,1,irony,shaming
2987,tweet26988,1,1,irony,shaming
2988,tweet26989,0,1,irony,shaming
2989,tweet26990,1,1,irony,shaming
2990,tweet26991,0,1,irony,shaming
2991,tweet26992,0,1,irony,shaming
2992,tweet26993,0,1,irony,shaming
2993,tweet26994,1,1,irony,shaming
2994,tweet26995,0,1,irony,shaming
2995,tweet26996,0,1,irony,shaming
2996,tweet26997,1,1,irony,shaming
2997,tweet26998,1,1,irony,shaming
2998,tweet26999,1,1,irony,shaming
2999,tweet27000,0,1,irony,shaming
3000,tweet27001,0,1,irony,shaming
3001,tweet27002,1,1,irony,shaming
3002,tweet27003,1,1,irony,shaming
3003,tweet27004,1,1,irony,shaming
3004,tweet27005,0,1,irony,shaming
3005,tweet27006,1,1,irony,shaming
3006,tweet27007,1,1,irony,shaming
3007,tweet27008,0,1,irony,shaming
3008,tweet27009,0,1,irony,shaming
3009,tweet27010,1,1,irony,shaming
3010,tweet27011,0,1,irony,shaming
3011,tweet27012,0,1,irony,shaming
3012,tweet27013,0,1,irony,shaming
3013,tweet27014,1,1,irony,shaming
3014,tweet27015,0,1,irony,shaming
3015,tweet27016,1,1,irony,shaming
3016,tweet27017,0,1,irony,shaming
3017,tweet27018,1,1,irony,shaming
3018,tweet27019,1,1,irony,shaming
3019,tweet27020,1,1,irony,shaming
3020,tweet27021,1,1,irony,shaming
3021,tweet27022,1,1,irony,shaming
3022,tweet27023,0,1,irony,shaming
3023,tweet27024,0,1,irony,shaming
3024,tweet27025,0,1,irony,shaming
3025,tweet27026,0,1,irony,shaming
3026,tweet27027,0,1,irony,shaming
3027,tweet27028,1,1,irony,shaming
3028,tweet27029,1,1,irony,shaming
3029,tweet27030,1,1,irony,shaming
3030,tweet27031,1,1,irony,shaming
3031,tweet27032,0,1,irony,shaming
3032,tweet27033,1,1,irony,shaming
3033,tweet27034,1,1,irony,shaming
3034,tweet27035,0,1,irony,shaming
3035,tweet27036,0,1,irony,shaming
3036,tweet27037,1,1,irony,shaming
3037,tweet27038,0,1,irony,shaming
3038,tweet27039,0,1,irony,shaming
3039,tweet27040,0,1,irony,shaming
3040,tweet27041,0,1,irony,shaming
3041,tweet27042,1,1,irony,shaming
3042,tweet27043,0,1,irony,shaming
3043,tweet27044,0,1,irony,shaming
3044,tweet27045,1,1,irony,shaming
3045,tweet27046,1,1,irony,shaming
3046,tweet27047,0,1,irony,shaming
3047,tweet27048,0,1,irony,shaming
3048,tweet27049,0,1,irony,shaming
3049,tweet27050,0,1,irony,shaming
3050,tweet27051,1,1,irony,shaming
3051,tweet27052,1,1,irony,shaming
3052,tweet27053,0,1,irony,shaming
3053,tweet27054,0,1,irony,shaming
3054,tweet27055,1,1,irony,shaming
3055,tweet27056,0,1,irony,shaming
3056,tweet27057,1,1,irony,shaming
3057,tweet27058,1,1,irony,shaming
3058,tweet27059,0,1,irony,shaming
3059,tweet27060,0,1,irony,shaming
3060,tweet27061,0,1,irony,shaming
3061,tweet27062,1,1,irony,shaming
3062,tweet27063,0,1,irony,shaming
3063,tweet27064,1,1,irony,shaming
3064,tweet27065,0,1,irony,shaming
3065,tweet27066,0,1,irony,shaming
3066,tweet27067,0,1,irony,shaming
3067,tweet27068,1,1,irony,shaming
3068,tweet27069,0,1,irony,shaming
3069,tweet27070,1,1,irony,shaming
3070,tweet27071,0,1,irony,shaming
3071,tweet27072,0,1,irony,shaming
3072,tweet27073,0,1,irony,shaming
3073,tweet27074,0,1,irony,shaming
3074,tweet27075,0,1,irony,shaming
3075,tweet27076,0,1,irony,shaming
3076,tweet27077,0,1,irony,shaming
3077,tweet27078,0,1,irony,shaming
3078,tweet27079,0,1,irony,shaming
3079,tweet27080,1,1,irony,shaming
3080,tweet27081,0,1,irony,shaming
3081,tweet27082,1,1,irony,shaming
3082,tweet27083,0,1,irony,shaming
3083,tweet27084,1,1,irony,shaming
3084,tweet27085,1,1,irony,shaming
3085,tweet27086,1,1,irony,shaming
3086,tweet27087,1,1,irony,shaming
3087,tweet27088,0,1,irony,shaming
3088,tweet27089,0,1,irony,shaming
3089,tweet27090,1,1,irony,shaming
3090,tweet27091,0,1,irony,shaming
3091,tweet27092,0,1,irony,shaming
3092,tweet27093,1,1,irony,shaming
3093,tweet27094,1,1,irony,shaming
3094,tweet27095,0,1,irony,shaming
3095,tweet27096,1,1,irony,shaming
3096,tweet27097,0,1,irony,shaming
3097,tweet27098,1,1,irony,shaming
3098,tweet27099,0,1,irony,shaming
3099,tweet27100,1,1,irony,shaming
3100,tweet27101,0,1,irony,shaming
3101,tweet27102,0,1,irony,shaming
3102,tweet27103,1,1,irony,shaming
3103,tweet27104,1,1,irony,shaming
3104,tweet27105,0,1,irony,shaming
3105,tweet27106,0,1,irony,shaming
3106,tweet27107,1,1,irony,shaming
3107,tweet27108,1,1,irony,shaming
3108,tweet27109,1,1,irony,shaming
3109,tweet27110,1,1,irony,shaming
3110,tweet27111,0,1,irony,shaming
3111,tweet27112,1,1,irony,shaming
3112,tweet27113,0,1,irony,shaming
3113,tweet27114,1,1,irony,shaming
3114,tweet27115,0,1,irony,shaming
3115,tweet27116,1,1,irony,shaming
3116,tweet27117,0,1,irony,shaming
3117,tweet27118,0,1,irony,shaming
3118,tweet27119,1,1,irony,shaming
3119,tweet27120,0,1,irony,shaming
3120,tweet27121,0,1,irony,shaming
3121,tweet27122,1,1,irony,shaming
3122,tweet27123,0,1,irony,shaming
3123,tweet27124,1,1,irony,shaming
3124,tweet27125,1,1,irony,shaming
3125,tweet27126,0,1,irony,shaming
3126,tweet27127,0,1,irony,shaming
3127,tweet27128,1,1,irony,shaming
3128,tweet27129,1,1,irony,shaming
3129,tweet27130,0,1,irony,shaming
3130,tweet27131,0,1,irony,shaming
3131,tweet27132,0,1,irony,shaming
3132,tweet27133,0,1,irony,shaming
3133,tweet27134,0,1,irony,shaming
3134,tweet27135,0,1,irony,shaming
3135,tweet27136,1,1,irony,shaming
3136,tweet27137,1,1,irony,shaming
3137,tweet27138,0,1,irony,shaming
3138,tweet27139,1,1,irony,shaming
3139,tweet27140,0,1,irony,shaming
3140,tweet27141,0,1,irony,shaming
3141,tweet27142,0,1,irony,shaming
3142,tweet27143,1,1,irony,shaming
3143,tweet27144,1,1,irony,shaming
3144,tweet27145,1,1,irony,shaming
3145,tweet27146,0,1,irony,shaming
3146,tweet27147,0,1,irony,shaming
3147,tweet27148,1,1,irony,shaming
3148,tweet27149,0,1,irony,shaming
3149,tweet27150,0,1,irony,shaming
3150,tweet27151,0,1,irony,shaming
3151,tweet27152,1,1,irony,shaming
3152,tweet27153,0,1,irony,shaming
3153,tweet27154,1,1,irony,shaming
3154,tweet27155,0,1,irony,shaming
3155,tweet27156,0,1,irony,shaming
3156,tweet27157,0,1,irony,shaming
3157,tweet27158,0,1,irony,shaming
3158,tweet27159,0,1,irony,shaming
3159,tweet27160,0,1,irony,shaming
3160,tweet27161,1,1,irony,shaming
3161,tweet27162,0,1,irony,shaming
3162,tweet27163,0,1,irony,shaming
3163,tweet27164,1,1,irony,shaming
3164,tweet27165,1,1,irony,shaming
3165,tweet27166,0,1,irony,shaming
3166,tweet27167,1,1,irony,shaming
3167,tweet27168,1,1,irony,shaming
3168,tweet27169,0,1,irony,shaming
3169,tweet27170,1,1,irony,shaming
3170,tweet27171,0,1,irony,shaming
3171,tweet27172,1,1,irony,shaming
3172,tweet27173,0,1,irony,shaming
3173,tweet27174,0,1,irony,shaming
3174,tweet27175,0,1,irony,shaming
3175,tweet27176,0,1,irony,shaming
3176,tweet27177,0,1,irony,shaming
3177,tweet27178,1,1,irony,shaming
3178,tweet27179,1,1,irony,shaming
3179,tweet27180,1,1,irony,shaming
3180,tweet27181,0,1,irony,shaming
3181,tweet27182,0,1,irony,shaming
3182,tweet27183,1,1,irony,shaming
3183,tweet27184,1,1,irony,shaming
3184,tweet27185,0,1,irony,shaming
3185,tweet27186,1,1,irony,shaming
3186,tweet27187,0,1,irony,shaming
3187,tweet27188,1,1,irony,shaming
3188,tweet27189,1,1,irony,shaming
3189,tweet27190,0,1,irony,shaming
3190,tweet27191,0,1,irony,shaming
3191,tweet27192,0,1,irony,shaming
3192,tweet27193,0,1,irony,shaming
3193,tweet27194,0,1,irony,shaming
3194,tweet27195,0,1,irony,shaming
3195,tweet27196,0,1,irony,shaming
3196,tweet27197,1,1,irony,shaming
3197,tweet27198,1,1,irony,shaming
3198,tweet27199,0,1,irony,shaming
3199,tweet27200,0,1,irony,shaming
3200,tweet27201,0,1,irony,shaming
3201,tweet27202,0,1,irony,shaming
3202,tweet27203,1,1,irony,shaming
3203,tweet27204,1,1,irony,shaming
3204,tweet27205,1,1,irony,shaming
3205,tweet27206,1,1,irony,shaming
3206,tweet27207,1,1,irony,shaming
3207,tweet27208,0,1,irony,shaming
3208,tweet27209,0,1,irony,shaming
3209,tweet27210,1,1,irony,shaming
3210,tweet27211,0,1,irony,shaming
3211,tweet27212,0,1,irony,shaming
3212,tweet27213,1,1,irony,shaming
3213,tweet27214,0,1,irony,shaming
3214,tweet27215,0,1,irony,shaming
3215,tweet27216,0,1,irony,shaming
3216,tweet27217,0,1,irony,shaming
3217,tweet27218,1,1,irony,shaming
3218,tweet27219,0,1,irony,shaming
3219,tweet27220,1,1,irony,shaming
3220,tweet27221,1,1,irony,shaming
3221,tweet27222,0,1,irony,shaming
3222,tweet27223,1,1,irony,shaming
3223,tweet27224,0,1,irony,shaming
3224,tweet27225,1,1,irony,shaming
3225,tweet27226,1,1,irony,shaming
3226,tweet27227,1,1,irony,shaming
3227,tweet27228,0,1,irony,shaming
3228,tweet27229,0,1,irony,shaming
3229,tweet27230,0,1,irony,shaming
3230,tweet27231,1,1,irony,shaming
3231,tweet27232,0,1,irony,shaming
3232,tweet27233,1,1,irony,shaming
3233,tweet27234,0,1,irony,shaming
3234,tweet27235,0,1,irony,shaming
3235,tweet27236,1,1,irony,shaming
3236,tweet27237,0,1,irony,shaming
3237,tweet27238,0,1,irony,shaming
3238,tweet27239,0,1,irony,shaming
3239,tweet27240,1,1,irony,shaming
3240,tweet27241,0,1,irony,shaming
3241,tweet27242,0,1,irony,shaming
3242,tweet27243,1,1,irony,shaming
3243,tweet27244,1,1,irony,shaming
3244,tweet27245,0,1,irony,shaming
3245,tweet27246,0,1,irony,shaming
3246,tweet27247,0,1,irony,shaming
3247,tweet27248,0,1,irony,shaming
3248,tweet27249,0,1,irony,shaming
3249,tweet27250,0,1,irony,shaming
3250,tweet27251,1,1,irony,shaming
3251,tweet27252,0,1,irony,shaming
3252,tweet27253,0,1,irony,shaming
3253,tweet27254,0,1,irony,shaming
3254,tweet27255,1,1,irony,shaming
3255,tweet27256,1,1,irony,shaming
3256,tweet27257,1,1,irony,shaming
3257,tweet27258,0,1,irony,shaming
3258,tweet27259,0,1,irony,shaming
3259,tweet27260,0,1,irony,shaming
3260,tweet27261,0,1,irony,shaming
3261,tweet27262,1,1,irony,shaming
3262,tweet27263,1,1,irony,shaming
3263,tweet27264,0,1,irony,shaming
3264,tweet27265,1,1,irony,shaming
3265,tweet27266,1,1,irony,shaming
3266,tweet27267,0,1,irony,shaming
3267,tweet27268,1,1,irony,shaming
3268,tweet27269,0,1,irony,shaming
3269,tweet27270,1,1,irony,shaming
3270,tweet27271,1,1,irony,shaming
3271,tweet27272,0,1,irony,shaming
3272,tweet27273,1,1,irony,shaming
3273,tweet27274,1,1,irony,shaming
3274,tweet27275,1,1,irony,shaming
3275,tweet27276,1,1,irony,shaming
3276,tweet27277,1,1,irony,shaming
3277,tweet27278,1,1,irony,shaming
3278,tweet27279,0,1,irony,shaming
3279,tweet27280,0,1,irony,shaming
3280,tweet27281,1,1,irony,shaming
3281,tweet27282,0,1,irony,shaming
3282,tweet27283,0,1,irony,shaming
3283,tweet27284,1,1,irony,shaming
3284,tweet27285,0,1,irony,shaming
3285,tweet27286,0,1,irony,shaming
3286,tweet27287,0,1,irony,shaming
3287,tweet27288,1,1,irony,shaming
3288,tweet27289,0,1,irony,shaming
3289,tweet27290,0,1,irony,shaming
3290,tweet27291,0,1,irony,shaming
3291,tweet27292,0,1,irony,shaming
3292,tweet27293,0,1,irony,shaming
3293,tweet27294,1,1,irony,shaming
3294,tweet27295,0,1,irony,shaming
3295,tweet27296,1,1,irony,shaming
3296,tweet27297,1,1,irony,shaming
3297,tweet27298,1,1,irony,shaming
3298,tweet27299,0,1,irony,shaming
3299,tweet27300,0,1,irony,shaming
3300,tweet27301,0,1,irony,shaming
3301,tweet27302,1,1,irony,shaming
3302,tweet27303,0,1,irony,shaming
3303,tweet27304,0,1,irony,shaming
3304,tweet27305,0,1,irony,shaming
3305,tweet27306,0,1,irony,shaming
3306,tweet27307,0,1,irony,shaming
3307,tweet27308,1,1,irony,shaming
3308,tweet27309,1,1,irony,shaming
3309,tweet27310,0,1,irony,shaming
3310,tweet27311,0,1,irony,shaming
3311,tweet27312,1,1,irony,shaming
3312,tweet27313,0,1,irony,shaming
3313,tweet27314,0,1,irony,shaming
3314,tweet27315,0,1,irony,shaming
3315,tweet27316,0,1,irony,shaming
3316,tweet27317,1,1,irony,shaming
3317,tweet27318,0,1,irony,shaming
3318,tweet27319,0,1,irony,shaming
3319,tweet27320,1,1,irony,shaming
3320,tweet27321,0,1,irony,shaming
3321,tweet27322,0,1,irony,shaming
3322,tweet27323,0,1,irony,shaming
3323,tweet27324,0,1,irony,shaming
3324,tweet27325,0,1,irony,shaming
3325,tweet27326,1,1,irony,shaming
3326,tweet27327,1,1,irony,shaming
3327,tweet27328,1,1,irony,shaming
3328,tweet27329,0,1,irony,shaming
3329,tweet27330,0,1,irony,shaming
3330,tweet27331,0,1,irony,shaming
3331,tweet27332,0,1,irony,shaming
3332,tweet27333,1,1,irony,shaming
3333,tweet27334,0,1,irony,shaming
3334,tweet27335,0,1,irony,shaming
3335,tweet27336,1,1,irony,shaming
3336,tweet27337,1,1,irony,shaming
3337,tweet27338,1,1,irony,shaming
3338,tweet27339,1,1,irony,shaming
3339,tweet27340,1,1,irony,shaming
3340,tweet27341,0,1,irony,shaming
3341,tweet27342,0,1,irony,shaming
3342,tweet27343,0,1,irony,shaming
3343,tweet27344,1,1,irony,shaming
3344,tweet27345,1,1,irony,shaming
3345,tweet27346,0,1,irony,shaming
3346,tweet27347,1,1,irony,shaming
3347,tweet27348,1,1,irony,shaming
3348,tweet27349,1,1,irony,shaming
3349,tweet27350,0,1,irony,shaming
3350,tweet27351,0,1,irony,shaming
3351,tweet27352,1,1,irony,shaming
3352,tweet27353,0,1,irony,shaming
3353,tweet27354,0,1,irony,shaming
3354,tweet27355,1,1,irony,shaming
3355,tweet27356,1,1,irony,shaming
3356,tweet27357,1,1,irony,shaming
3357,tweet27358,0,1,irony,shaming
3358,tweet27359,0,1,irony,shaming
3359,tweet27360,1,1,irony,shaming
3360,tweet27361,0,1,irony,shaming
3361,tweet27362,1,1,irony,shaming
3362,tweet27363,1,1,irony,shaming
3363,tweet27364,1,1,irony,shaming
3364,tweet27365,0,1,irony,shaming
3365,tweet27366,0,1,irony,shaming
3366,tweet27367,0,1,irony,shaming
3367,tweet27368,0,1,irony,shaming
3368,tweet27369,0,1,irony,shaming
3369,tweet27370,0,1,irony,shaming
3370,tweet27371,0,1,irony,shaming
3371,tweet27372,1,1,irony,shaming
3372,tweet27373,0,1,irony,shaming
3373,tweet27374,1,1,irony,shaming
3374,tweet27375,0,1,irony,shaming
3375,tweet27376,1,1,irony,shaming
3376,tweet27377,0,1,irony,shaming
3377,tweet27378,0,1,irony,shaming
3378,tweet27379,0,1,irony,shaming
3379,tweet27380,1,1,irony,shaming
3380,tweet27381,1,1,irony,shaming
3381,tweet27382,1,1,irony,shaming
3382,tweet27383,0,1,irony,shaming
3383,tweet27384,0,1,irony,shaming
3384,tweet27385,1,1,irony,shaming
3385,tweet27386,0,1,irony,shaming
3386,tweet27387,0,1,irony,shaming
3387,tweet27388,0,1,irony,shaming
3388,tweet27389,1,1,irony,shaming
3389,tweet27390,0,1,irony,shaming
3390,tweet27391,0,1,irony,shaming
3391,tweet27392,1,1,irony,shaming
3392,tweet27393,0,1,irony,shaming
3393,tweet27394,0,1,irony,shaming
3394,tweet27395,1,1,irony,shaming
3395,tweet27396,1,1,irony,shaming
3396,tweet27397,0,1,irony,shaming
3397,tweet27398,0,1,irony,shaming
3398,tweet27399,1,1,irony,shaming
3399,tweet27400,0,1,irony,shaming
3400,tweet27401,0,1,irony,shaming
3401,tweet27402,0,1,irony,shaming
3402,tweet27403,1,1,irony,shaming
3403,tweet27404,1,1,irony,shaming
3404,tweet27405,1,1,irony,shaming
3405,tweet27406,1,1,irony,shaming
3406,tweet27407,1,1,irony,shaming
3407,tweet27408,0,1,irony,shaming
3408,tweet27409,1,1,irony,shaming
3409,tweet27410,1,1,irony,shaming
3410,tweet27411,0,1,irony,shaming
3411,tweet27412,1,1,irony,shaming
3412,tweet27413,0,1,irony,shaming
3413,tweet27414,0,1,irony,shaming
3414,tweet27415,1,1,irony,shaming
3415,tweet27416,0,1,irony,shaming
3416,tweet27417,1,1,irony,shaming
3417,tweet27418,0,1,irony,shaming
3418,tweet27419,0,1,irony,shaming
3419,tweet27420,0,1,irony,shaming
3420,tweet27421,0,1,irony,shaming
3421,tweet27422,0,1,irony,shaming
3422,tweet27423,0,1,irony,shaming
3423,tweet27424,1,1,irony,shaming
3424,tweet27425,0,1,irony,shaming
3425,tweet27426,0,1,irony,shaming
3426,tweet27427,0,1,irony,shaming
3427,tweet27428,0,1,irony,shaming
3428,tweet27429,0,1,irony,shaming
3429,tweet27430,1,1,irony,shaming
3430,tweet27431,1,1,irony,shaming
3431,tweet27432,1,1,irony,shaming
3432,tweet27433,0,1,irony,shaming
3433,tweet27434,0,1,irony,shaming
3434,tweet27435,0,1,irony,shaming
3435,tweet27436,0,1,irony,shaming
3436,tweet27437,0,1,irony,shaming
3437,tweet27438,1,1,irony,shaming
3438,tweet27439,0,1,irony,shaming
3439,tweet27440,0,1,irony,shaming
3440,tweet27441,0,1,irony,shaming
3441,tweet27442,1,1,irony,shaming
3442,tweet27443,0,1,irony,shaming
3443,tweet27444,1,1,irony,shaming
3444,tweet27445,1,1,irony,shaming
3445,tweet27446,1,1,irony,shaming
3446,tweet27447,0,1,irony,shaming
3447,tweet27448,0,1,irony,shaming
3448,tweet27449,1,1,irony,shaming
3449,tweet27450,0,1,irony,shaming
3450,tweet27451,1,1,irony,shaming
3451,tweet27452,1,1,irony,shaming
3452,tweet27453,1,1,irony,shaming
3453,tweet27454,0,1,irony,shaming
3454,tweet27455,1,1,irony,shaming
3455,tweet27456,0,1,irony,shaming
3456,tweet27457,1,1,irony,shaming
3457,tweet27458,0,1,irony,shaming
3458,tweet27459,0,1,irony,shaming
3459,tweet27460,0,1,irony,shaming
3460,tweet27461,0,1,irony,shaming
3461,tweet27462,0,1,irony,shaming
3462,tweet27463,0,1,irony,shaming
3463,tweet27464,1,1,irony,shaming
3464,tweet27465,1,1,irony,shaming
3465,tweet27466,0,1,irony,shaming
3466,tweet27467,0,1,irony,shaming
3467,tweet27468,1,1,irony,shaming
3468,tweet27469,0,1,irony,shaming
3469,tweet27470,1,1,irony,shaming
3470,tweet27471,1,1,irony,shaming
3471,tweet27472,0,1,irony,shaming
3472,tweet27473,0,1,irony,shaming
3473,tweet27474,0,1,irony,shaming
3474,tweet27475,1,1,irony,shaming
3475,tweet27476,1,1,irony,shaming
3476,tweet27477,1,1,irony,shaming
3477,tweet27478,0,1,irony,shaming
3478,tweet27479,0,1,irony,shaming
3479,tweet27480,0,1,irony,shaming
3480,tweet27481,0,1,irony,shaming
3481,tweet27482,0,1,irony,shaming
3482,tweet27483,0,1,irony,shaming
3483,tweet27484,0,1,irony,shaming
3484,tweet27485,1,1,irony,shaming
3485,tweet27486,1,1,irony,shaming
3486,tweet27487,0,1,irony,shaming
3487,tweet27488,1,1,irony,shaming
3488,tweet27489,1,1,irony,shaming
3489,tweet27490,1,1,irony,shaming
3490,tweet27491,1,1,irony,shaming
3491,tweet27492,1,1,irony,shaming
3492,tweet27493,0,1,irony,shaming
3493,tweet27494,1,1,irony,shaming
3494,tweet27495,1,1,irony,shaming
3495,tweet27496,1,1,irony,shaming
3496,tweet27497,1,1,irony,shaming
3497,tweet27498,1,1,irony,shaming
3498,tweet27499,0,1,irony,shaming
3499,tweet27500,0,1,irony,shaming
3500,tweet27501,1,1,irony,shaming
3501,tweet27502,1,1,irony,shaming
3502,tweet27503,0,1,irony,shaming
3503,tweet27504,1,1,irony,shaming
3504,tweet27505,1,1,irony,shaming
3505,tweet27506,1,1,irony,shaming
3506,tweet27507,1,1,irony,shaming
3507,tweet27508,0,1,irony,shaming
3508,tweet27509,1,1,irony,shaming
3509,tweet27510,0,1,irony,shaming
3510,tweet27511,0,1,irony,shaming
3511,tweet27512,1,1,irony,shaming
3512,tweet27513,0,1,irony,shaming
3513,tweet27514,0,1,irony,shaming
3514,tweet27515,1,1,irony,shaming
3515,tweet27516,0,1,irony,shaming
3516,tweet27517,1,1,irony,shaming
3517,tweet27518,0,1,irony,shaming
3518,tweet27519,1,1,irony,shaming
3519,tweet27520,0,1,irony,shaming
3520,tweet27521,1,1,irony,shaming
3521,tweet27522,0,1,irony,shaming
3522,tweet27523,0,1,irony,shaming
3523,tweet27524,0,1,irony,shaming
3524,tweet27525,0,1,irony,shaming
3525,tweet27526,1,1,irony,shaming
3526,tweet27527,0,1,irony,shaming
3527,tweet27528,0,1,irony,shaming
3528,tweet27529,0,1,irony,shaming
3529,tweet27530,0,1,irony,shaming
3530,tweet27531,0,1,irony,shaming
3531,tweet27532,0,1,irony,shaming
3532,tweet27533,1,1,irony,shaming
3533,tweet27534,1,1,irony,shaming
3534,tweet27535,0,1,irony,shaming
3535,tweet27536,0,1,irony,shaming
3536,tweet27537,0,1,irony,shaming
3537,tweet27538,1,1,irony,shaming
3538,tweet27539,0,1,irony,shaming
3539,tweet27540,1,1,irony,shaming
3540,tweet27541,0,1,irony,shaming
3541,tweet27542,0,1,irony,shaming
3542,tweet27543,1,1,irony,shaming
3543,tweet27544,0,1,irony,shaming
3544,tweet27545,0,1,irony,shaming
3545,tweet27546,0,1,irony,shaming
3546,tweet27547,0,1,irony,shaming
3547,tweet27548,1,1,irony,shaming
3548,tweet27549,1,1,irony,shaming
3549,tweet27550,0,1,irony,shaming
3550,tweet27551,0,1,irony,shaming
3551,tweet27552,1,1,irony,shaming
3552,tweet27553,0,1,irony,shaming
3553,tweet27554,1,1,irony,shaming
3554,tweet27555,0,1,irony,shaming
3555,tweet27556,1,1,irony,shaming
3556,tweet27557,0,1,irony,shaming
3557,tweet27558,1,1,irony,shaming
3558,tweet27559,1,1,irony,shaming
3559,tweet27560,1,1,irony,shaming
3560,tweet27561,0,1,irony,shaming
3561,tweet27562,0,1,irony,shaming
3562,tweet27563,1,1,irony,shaming
3563,tweet27564,0,1,irony,shaming
3564,tweet27565,0,1,irony,shaming
3565,tweet27566,0,1,irony,shaming
3566,tweet27567,0,1,irony,shaming
3567,tweet27568,1,1,irony,shaming
3568,tweet27569,1,1,irony,shaming
3569,tweet27570,0,1,irony,shaming
3570,tweet27571,0,1,irony,shaming
3571,tweet27572,0,1,irony,shaming
3572,tweet27573,0,1,irony,shaming
3573,tweet27574,1,1,irony,shaming
3574,tweet27575,0,1,irony,shaming
3575,tweet27576,0,1,irony,shaming
3576,tweet27577,1,1,irony,shaming
3577,tweet27578,0,1,irony,shaming
3578,tweet27579,0,1,irony,shaming
3579,tweet27580,0,1,irony,shaming
3580,tweet27581,0,1,irony,shaming
3581,tweet27582,0,1,irony,shaming
3582,tweet27583,1,1,irony,shaming
3583,tweet27584,0,1,irony,shaming
3584,tweet27585,0,1,irony,shaming
3585,tweet27586,0,1,irony,shaming
3586,tweet27587,1,1,irony,shaming
3587,tweet27588,0,1,irony,shaming
3588,tweet27589,1,1,irony,shaming
3589,tweet27590,0,1,irony,shaming
3590,tweet27591,0,1,irony,shaming
3591,tweet27592,1,1,irony,shaming
3592,tweet27593,1,1,irony,shaming
3593,tweet27594,1,1,irony,shaming
3594,tweet27595,1,1,irony,shaming
3595,tweet27596,1,1,irony,shaming
3596,tweet27597,0,1,irony,shaming
3597,tweet27598,0,1,irony,shaming
3598,tweet27599,0,1,irony,shaming
3599,tweet27600,0,1,irony,shaming
3600,tweet27601,0,1,irony,shaming
3601,tweet27602,1,1,irony,shaming
3602,tweet27603,1,1,irony,shaming
3603,tweet27604,1,1,irony,shaming
3604,tweet27605,0,1,irony,shaming
3605,tweet27606,1,1,irony,shaming
3606,tweet27607,1,1,irony,shaming
3607,tweet27608,1,1,irony,shaming
3608,tweet27609,1,1,irony,shaming
3609,tweet27610,1,1,irony,shaming
3610,tweet27611,0,1,irony,shaming
3611,tweet27612,1,1,irony,shaming
3612,tweet27613,1,1,irony,shaming
3613,tweet27614,1,1,irony,shaming
3614,tweet27615,0,1,irony,shaming
3615,tweet27616,0,1,irony,shaming
3616,tweet27617,0,1,irony,shaming
3617,tweet27618,0,1,irony,shaming
3618,tweet27619,1,1,irony,shaming
3619,tweet27620,0,1,irony,shaming
3620,tweet27621,1,1,irony,shaming
3621,tweet27622,1,1,irony,shaming
3622,tweet27623,1,1,irony,shaming
3623,tweet27624,0,1,irony,shaming
3624,tweet27625,0,1,irony,shaming
3625,tweet27626,0,1,irony,shaming
3626,tweet27627,0,1,irony,shaming
3627,tweet27628,1,1,irony,shaming
3628,tweet27629,0,1,irony,shaming
3629,tweet27630,1,1,irony,shaming
3630,tweet27631,0,1,irony,shaming
3631,tweet27632,1,1,irony,shaming
3632,tweet27633,1,1,irony,shaming
3633,tweet27634,1,1,irony,shaming
3634,tweet27635,1,1,irony,shaming
3635,tweet27636,1,1,irony,shaming
3636,tweet27637,1,1,irony,shaming
3637,tweet27638,0,1,irony,shaming
3638,tweet27639,0,1,irony,shaming
3639,tweet27640,0,1,irony,shaming
3640,tweet27641,1,1,irony,shaming
3641,tweet27642,0,1,irony,shaming
3642,tweet27643,1,1,irony,shaming
3643,tweet27644,1,1,irony,shaming
3644,tweet27645,1,1,irony,shaming
3645,tweet27646,1,1,irony,shaming
3646,tweet27647,0,1,irony,shaming
3647,tweet27648,1,1,irony,shaming
